date,flow,power,sludge_wet,sludge_moisture,chemical,pac,pam,mlss,power_rate,chemical_rate,ss_in,ss_out,bod_in,bod_out,cod_in,cod_out,cod_reduction,ph_in,ph_out,tn_in,tn_out,tp_in,tp_out,nh3_in,nh3_out,nh3_reduction,color_in,color_out,carbon,month,month_sin,month_cos,doy_sin,doy_cos,dow_sin,dow_cos
2021-12-27,15539.4,4911.0,8.440000000000001,75.0,19.412,555.0,14.6,4547.4,2.3,135.4,5.2,55.779999999999994,4.799999999999999,124.8,11.239999999999998,1775.08,7.045999999999999,23.898,11.556000000000001,1.6640000000000001,0.274,15.282,0.2,234.654,307.2,0.8587,0.2713796261125076,1.54,0.3325782715216815,12,-2.4492935982947064e-16,1.0,-0.10727637933309939,0.993931621814486,-0.35135187892997066,-0.08019377358048389
2021-12-28,15256.2,4821.4,8.794,75.0,20.226,535.0,14.4,3783.6,2.3,136.4,5.5,55.720000000000006,5.0,127.42,11.620000000000001,1768.8400000000001,7.042,24.036,11.764,1.6640000000000001,0.28200000000000003,15.282,0.192,230.33800000000002,307.2,0.8587,0.27137398296764154,1.54,0.3316513695329255,12,-2.4492935982947064e-16,1.0,-0.09016331717658563,0.9956298843653236,-0.2817623302598763,0.22469796037174664
2021-12-29,15461.4,4886.2,9.334,75.0,21.468,530.0,14.559999999999999,3707.8,2.3,135.1,5.5,57.61999999999999,4.88,132.02,11.58,1861.78,7.031999999999999,24.258000000000003,12.148,1.67,0.268,15.624,0.196,238.496,307.2,0.8587,0.2713712416710031,1.54,0.33046672693609347,12,-2.4492935982947064e-16,1.0,-0.07302357424393101,0.9970335240152333,-4.4408920985006264e-17,0.3603875471609676
2021-12-30,15391.8,4864.2,9.594000000000001,75.0,22.065999999999995,530.0,14.459999999999999,3709.4,2.3,134.5,5.5,57.61999999999999,4.74,131.86,11.719999999999999,1849.1599999999999,7.036,24.637999999999998,12.48,1.666,0.28600000000000003,15.91,0.198,241.782,307.2,0.8587,0.2713710510532617,1.54,0.3307952853274568,12,-2.4492935982947064e-16,1.0,-0.05586222246082127,0.9981421254046596,0.2817623302598763,0.22469796037174666
2021-12-31,15548.0,4913.6,9.474,75.0,21.79,530.0,14.52,3669.0,2.3,134.5,5.1,58.94,4.640000000000001,132.14,11.74,1869.5,7.039999999999999,24.466,12.735999999999999,1.666,0.29200000000000004,15.936000000000002,0.21400000000000002,244.292,307.2,0.8587,0.27137283978871024,1.54,0.33019345560043667,12,-2.4492935982947064e-16,1.0,-0.03868434014734864,0.9989553604806162,0.35135187892997066,-0.08019377358048381
2022-01-01,15708.6,5028.6,9.900666666666666,75.0,22.666,530.0,14.680000000000001,3603.0,2.2933333333333334,131.8,4.9,61.220000000000006,4.5200000000000005,133.2,11.46,1908.1800000000003,7.0920000000000005,23.94,12.734,1.6800000000000002,0.29800000000000004,15.506,0.20800000000000002,240.07399999999998,256.0,0.8587,0.2748165314017683,1.54,0.33265074720108995,1,0.0999999999999997,0.9732050807568878,-0.020634987421487054,0.9994600424444758,0.15636629649360598,-0.3246979603717467
2022-01-02,15492.4,5017.6,10.559999999999999,75.0,23.972,530.0,14.459999999999999,4363.8,2.28,128.3,5.0,60.239999999999995,4.4399999999999995,126.64000000000001,11.24,1784.3400000000001,7.122,23.576,12.324,1.674,0.2920000000000001,15.284,0.20800000000000002,233.512,256.0,0.8587,0.2782678409719395,1.54,0.3364406266205001,1,0.19999999999999973,0.9464101615137755,-0.002579623917690828,0.9996541724344145,-0.15636629649360595,-0.32469796037174675
2022-01-03,15639.2,5130.0,11.559999999999999,75.0,25.956,550.0,14.66,4393.8,2.2600000000000002,126.7,4.9,58.82000000000001,4.4,121.98000000000002,11.28,1724.9599999999998,7.132,23.979999999999997,12.006,1.65,0.284,15.675999999999998,0.20800000000000002,242.23999999999995,256.0,0.8587,0.2817191957700626,1.54,0.34157328438772044,1,0.29999999999999977,0.9196152422706632,0.015476407491496225,0.9995376930042447,-0.35135187892997066,-0.08019377358048389
2022-01-04,15978.2,5304.8,11.459999999999999,75.0,25.540000000000003,560.0,14.959999999999999,4278.8,2.2399999999999998,130.3,4.7,58.86,4.36,122.38000000000002,10.98,1775.58,7.124,24.154,12.116000000000001,1.674,0.2720000000000001,15.870000000000001,0.20600000000000002,251.038,307.2,0.8587,0.28515997751087047,1.54,0.34471101571763374,1,0.3999999999999998,0.8928203230275511,0.03352776373588686,0.9991106386221041,-0.2817623302598763,0.22469796037174664
2022-01-05,16090.6,5408.0,11.459999999999999,75.0,25.375999999999998,570.0,15.14,4176.6,2.22,132.1,4.5,57.9,4.44,120.42,10.9,1755.6200000000001,7.146000000000001,23.904,11.732000000000001,1.67,0.276,15.768,0.20400000000000001,251.046,307.2,0.8587,0.28860615884126795,1.54,0.34873344657674565,1,0.49999999999999994,0.8660254037844387,0.05156910312874981,0.9983731356602549,-4.4408920985006264e-17,0.3603875471609676
2022-01-06,16119.2,5417.6,11.153333333333332,75.0,24.592,575.0,15.2,4157.6,2.2066666666666666,135.4,4.9,58.580000000000005,4.619999999999999,129.6,11.18,1902.72,7.0760000000000005,24.034,11.354000000000001,1.686,0.272,15.906,0.209,253.77000000000004,307.2,0.8587,0.288605527413143,1.54,0.3495243190342466,1,0.49999999999999994,0.8660254037844387,0.06873506385373346,0.9973383485069732,0.2817623302598763,0.22469796037174666
2022-01-07,16399.4,5511.8,10.36,75.0,22.792,586.0,15.5,4175.6,2.2,138.6,4.5,58.279999999999994,4.5200000000000005,127.42,11.02,1905.52,7.0680000000000005,24.31,11.43,1.684,0.278,15.826000000000002,0.221,256.41999999999996,307.2,0.8587,0.28860701755643375,1.54,0.3500531323451999,1,0.49999999999999994,0.8660254037844387,0.08588068476748195,0.996008432890737,0.35135187892997066,-0.08019377358048381
2022-01-08,15967.8,5366.6,9.1,75.0,20.02,566.0,14.979999999999999,4139.6,2.2,118.4,4.6,59.67999999999999,4.6,132.12,11.06,1929.78,7.075999999999999,23.858,11.076,1.6940000000000002,0.28200000000000003,15.146,0.215,239.22600000000003,307.2,0.8587,0.28859899920459675,1.54,0.3493525924595587,1,0.49999999999999994,0.8660254037844387,0.1030008922049204,0.9943837823549737,0.15636629649360598,-0.3246979603717467
2022-01-09,15999.6,5377.4,9.07,75.0,19.953999999999997,566.0,15.080000000000002,4129.4,2.2,111.6,4.6,57.52,4.5600000000000005,127.3,11.059999999999999,1851.3799999999999,7.086,23.562,10.504,1.6460000000000001,0.278,14.768,0.221,233.22799999999998,256.0,0.8587,0.28860467908243226,1.54,0.34888392274887964,1,0.49999999999999994,0.8660254037844387,0.12009062002123039,0.9924648776599149,-0.15636629649360595,-0.32469796037174675
2022-01-10,14887.6,5003.6,9.190000000000001,75.0,20.218,526.0,14.0,4263.4,2.2,115.4,5.2,58.36,4.6,129.88,11.1,1774.4399999999998,7.045999999999999,23.496000000000002,10.802,1.6600000000000001,0.274,14.574000000000002,0.219,214.846,307.2,0.8587,0.28860209580777213,1.54,0.3490138692256017,1,0.49999999999999994,0.8660254037844387,0.13714481109100382,0.990252286640332,-0.35135187892997066,-0.08019377358048389
2022-01-11,14672.0,4931.2,9.09,75.0,19.998,521.0,13.819999999999999,4255.8,2.2,95.2,5.0,61.040000000000006,4.380000000000001,139.68,10.9,1891.14,7.0699999999999985,24.072,10.564,1.6780000000000002,0.266,14.714000000000002,0.22599999999999998,213.53400000000002,307.2,0.8587,0.28860539932833046,1.54,0.34931140450834264,1,0.49999999999999994,0.8660254037844387,0.15415841880472758,0.9877466640375049,-0.2817623302598763,0.22469796037174664
2022-01-12,14809.4,4977.4,9.290000000000001,75.0,20.438,525.0,13.88,4261.0,2.2,95.1,5.0,62.739999999999995,4.4,147.74,10.780000000000001,2040.36,7.078,23.996000000000002,10.406,1.656,0.25800000000000006,14.866,0.21200000000000002,218.19,307.2,0.8587,0.2886064416075031,1.54,0.34924431698734865,1,0.49999999999999994,0.8660254037844387,0.17112640856215652,0.9849487513054734,-4.4408920985006264e-17,0.3603875471609676
2022-01-13,15203.2,5109.8,9.31,75.0,20.482,540.0,14.34,4306.4,2.2,96.0,4.7,62.879999999999995,4.359999999999999,145.48,10.639999999999999,2053.6400000000003,7.087999999999999,24.61,10.478,1.6620000000000001,0.25400000000000006,15.428000000000003,0.20600000000000002,233.0,307.2,0.8587,0.2886094406684243,1.54,0.34932529378717525,1,0.49999999999999994,0.8660254037844387,0.18804375926213282,0.981859376391629,0.2817623302598763,0.22469796037174666
2022-01-14,14627.2,4916.2,9.440000000000001,75.0,20.768,520.0,13.819999999999999,4386.0,2.2,99.4,4.8,65.5,4.54,150.94,10.86,2073.7799999999997,7.103999999999999,24.276,10.296000000000001,1.682,0.26,15.2,0.20600000000000002,220.98600000000002,307.2,0.8587,0.2886094122160925,1.54,0.3498277863048013,1,0.49999999999999994,0.8660254037844387,0.20490546478841024,0.9784794534917118,0.35135187892997066,-0.08019377358048381
2022-01-15,15607.4,5245.6,9.2,75.0,20.24,555.0,14.760000000000002,4379.2,2.2,95.4,4.5,66.24,4.319999999999999,152.42000000000002,10.8,2204.3,7.15,24.41,9.598,1.652,0.264,15.262,0.196,235.502,256.0,0.8587,0.28860673232144735,1.54,0.3496484667874985,1,0.49999999999999994,0.8660254037844387,0.2217065354910448,0.9748099827792858,0.15636629649360598,-0.3246979603717467
2022-01-16,15394.8,5174.2,9.2,75.0,20.240000000000002,545.0,14.48,4402.0,2.2,93.0,4.4,64.1,4.42,136.44,10.86,1935.08,7.176,23.997999999999998,9.35,1.6320000000000001,0.268,15.112,0.18,230.382,256.0,0.8587,0.28861003279860376,1.54,0.34899294502258604,1,0.49999999999999994,0.8660254037844387,0.23844199966291243,0.9708520501097709,-0.15636629649360595,-0.32469796037174675
2022-01-17,15070.8,5065.2,9.1,75.0,20.02,535.0,14.2,4405.4,2.2,91.6,4.4,63.7,4.54,132.8,10.919999999999998,1830.8,7.164,23.75,9.081999999999999,1.638,0.264,14.992,0.178,223.794,256.0,0.8587,0.2886041097316846,1.54,0.34916678947081564,1,0.49999999999999994,0.8660254037844387,0.25510690501091693,0.9666068266991209,-0.35135187892997066,-0.08019377358048389
2022-01-18,14835.6,4986.2,8.68,75.0,19.095999999999997,525.0,14.02,4420.2,2.2,110.2,4.7,62.580000000000005,4.46,130.04000000000002,11.14,1759.92,7.136,22.762,8.956,1.6,0.27,14.309999999999999,0.194,209.27800000000002,256.0,0.8587,0.288606797696563,1.54,0.3489309739186047,1,0.49999999999999994,0.8660254037844387,0.27169632012145317,0.9620755687772423,-0.2817623302598763,0.22469796037174664
2022-01-19,15325.4,5150.8,8.78,75.0,19.316,545.0,14.5,4409.8,2.2,108.7,5.1,62.54,4.38,130.04000000000002,11.16,1818.42,7.075999999999999,23.532,9.142,1.6300000000000001,0.26400000000000007,15.068000000000001,0.186,228.916,256.0,0.8587,0.28860541552915403,1.54,0.34914672003603936,1,0.49999999999999994,0.8660254037844387,0.2882053359196921,0.9572596172162549,-4.4408920985006264e-17,0.3603875471609676
2022-01-20,14780.4,4967.6,9.22,75.0,20.284,525.0,14.020000000000001,4380.4,2.2,109.5,5.4,61.839999999999996,4.42,128.92000000000002,11.36,1737.7400000000002,7.05,23.514,9.514,1.656,0.266,15.187999999999999,0.192,222.834,256.0,0.8587,0.28860343875604694,1.54,0.3492440387342845,1,0.49999999999999994,0.8660254037844387,0.30462906712225435,0.952160397133707,0.2817623302598763,0.22469796037174666
2022-01-21,15395.0,5174.0,9.52,75.0,20.944,545.0,14.64,4363.8,2.2,132.3,5.3,59.6,4.44,123.12,11.44,1716.02,7.002,23.684,9.995999999999999,1.636,0.262,15.404,0.19,235.516,307.2,0.8587,0.28859459404834675,1.54,0.349462371790153,1,0.49999999999999994,0.8660254037844387,0.3209626536828448,0.9467794174708593,0.35135187892997066,-0.08019377358048381
2022-01-22,16275.8,5470.0,9.540000000000001,75.0,20.988,575.0,15.5,4351.2,2.2,137.0,5.5,55.120000000000005,4.3,114.3,11.500000000000002,1665.2,7.0120000000000005,23.136,10.59,1.6039999999999999,0.26800000000000007,15.152000000000001,0.19,243.35999999999999,358.4,0.8587,0.2885940577606953,1.54,0.3492457256548286,1,0.49999999999999994,0.8660254037844387,0.33720126223041785,0.9411182705461659,0.15636629649360598,-0.3246979603717467
2022-01-23,17134.0,5758.4,9.9,75.0,21.78,605.0,16.3,4342.0,2.2,141.3,5.5,52.15999999999999,4.2,112.32000000000001,11.26,1713.58,6.9879999999999995,22.72,11.03,1.5879999999999999,0.278,14.931999999999999,0.184,250.83800000000002,409.6,0.8587,0.2885922216295721,1.54,0.3492366219145481,1,0.49999999999999994,0.8660254037844387,0.35334008749945034,0.935178631584081,-0.15636629649360595,-0.32469796037174675
2022-01-24,17613.8,5919.6,8.84,75.0,19.448,620.0,16.740000000000002,4281.2,2.2,140.8,5.8,51.12,4.42,109.66000000000001,11.4,1717.92,6.99,22.04,10.908,1.508,0.278,14.456,0.188,250.31799999999998,409.6,0.8587,0.2885894314429511,1.54,0.34879233697169876,1,0.49999999999999994,0.8660254037844387,0.3693743537518963,0.9289622582193328,-0.35135187892997066,-0.08019377358048389
2022-01-25,18743.0,6299.2,7.880000000000001,75.0,17.336000000000002,660.0,17.759999999999998,4289.0,2.2,143.6,5.7,50.260000000000005,4.54,106.02000000000001,11.180000000000001,1775.3799999999999,7.01,21.584,10.654,1.4620000000000002,0.268,14.138,0.192,260.59,460.8,0.8587,0.28859393636735786,1.54,0.34849411127519775,1,0.49999999999999994,0.8660254037844387,0.3852993161904052,0.922470989976812,-0.2817623302598763,0.22469796037174664
2022-01-26,19161.0,6439.8,6.840000000000001,75.0,15.048000000000002,675.0,18.14,4360.0,2.2,142.0,6.3,49.480000000000004,4.640000000000001,107.2,11.18,1839.3200000000002,6.9799999999999995,20.494,10.636000000000001,1.4280000000000002,0.27,13.541999999999998,0.194,255.66199999999998,460.8,0.8587,0.2885995577428856,1.54,0.3482987441804476,1,0.49999999999999994,0.8660254037844387,0.40111026236238345,0.915706747727226,-4.4408920985006264e-17,0.3603875471609676
2022-01-27,19148.6,6435.8,5.86,75.0,12.892000000000001,675.0,18.1,4373.0,2.2,141.3,6.7,49.14,4.6,107.4,11.459999999999999,1836.6599999999999,6.956,20.564,10.124,1.422,0.258,13.6,0.21399999999999997,256.226,460.8,0.8587,0.2886070884351966,1.54,0.3481682581280347,1,0.49999999999999994,0.8660254037844387,0.416802513554485,0.9086715331186823,0.2817623302598763,0.22469796037174666
2022-01-28,19187.8,6449.0,5.0,75.0,11.0,675.0,18.0,4357.2,2.2,142.6,6.4,52.339999999999996,4.76,112.14000000000001,11.4,1933.8800000000003,6.946000000000001,21.144,9.734,1.466,0.23600000000000004,13.940000000000001,0.21600000000000003,263.322,460.8,0.8587,0.288608199229674,1.54,0.3478931292431806,1,0.49999999999999994,0.8660254037844387,0.4323714261771182,0.9013674279843699,0.35135187892997066,-0.08019377358048381
2022-01-29,19185.2,6448.2,5.0,75.0,11.0,675.0,18.0,4426.0,2.2,147.1,5.8,50.760000000000005,4.66,111.42,11.2,1923.72,6.9719999999999995,20.56,9.754000000000001,1.484,0.22600000000000003,13.572,0.22400000000000003,256.13800000000003,512.0,0.8587,0.2886115356485785,1.54,0.34790465214944694,1,0.49999999999999994,0.8660254037844387,0.4478123931385583,0.8937965937265092,0.15636629649360598,-0.3246979603717467
2022-01-30,19202.2,6453.8,5.0,75.0,11.05,675.0,18.0,4447.6,2.21,143.3,6.1,52.96,4.720000000000001,117.17999999999999,11.34,2033.2400000000002,6.95,21.338,10.022,1.548,0.22400000000000003,14.064000000000002,0.21600000000000003,265.962,460.8,0.8587,0.2886064497049149,1.54,0.3476705678831505,1,0.49999999999999994,0.8660254037844387,0.4631208452082601,0.8859612706767607,-0.15636629649360595,-0.32469796037174675
2022-01-31,19565.2,6575.8,5.0,75.0,11.15,680.0,18.4,4365.0,2.2300000000000004,141.8,5.5,57.14,4.54,122.42,11.16,2185.06,7.0040000000000004,22.352,9.902,1.594,0.22600000000000003,14.648000000000001,0.21000000000000002,282.95200000000006,409.6,0.8587,0.28860633461053314,1.54,0.34689856999343005,1,0.49999999999999994,0.8660254037844387,0.47829225236896666,0.8778637774332724,-0.35135187892997066,-0.08019377358048389
2022-02-01,19368.0,6423.0,5.0,75.0,11.3,670.0,19.3,4325.4,2.2600000000000002,141.5,4.9,58.31999999999999,4.6,124.74000000000001,10.86,2214.62,7.029999999999999,22.462,9.994,1.61,0.23200000000000004,14.690000000000001,0.194,281.376,409.6,0.8587,0.2844983142672463,1.54,0.3424324340352358,2,0.5732050807568877,0.792820323027551,0.49332212515721496,0.8695065101745717,-0.2817623302598763,0.22469796037174664
2022-02-02,18550.8,6074.4,5.0,75.0,11.5,645.0,19.5,4337.2,2.3,139.5,5.2,56.31999999999999,4.64,121.46,11.059999999999999,2070.2,7.093999999999999,21.928,9.97,1.588,0.23400000000000004,14.366,0.182,264.98,409.6,0.8587,0.2803910522974887,1.54,0.3385819633789403,2,0.6464101615137754,0.7196152422706632,0.5082060159918395,0.8608919419504957,-4.4408920985006264e-17,0.3603875471609676
2022-02-03,17960.8,5799.2,5.0,75.0,11.75,620.0,19.9,4273.0,2.35,136.2,5.1,58.879999999999995,4.459999999999999,124.04,11.0,2051.56,7.138,22.232,9.879999999999999,1.6280000000000001,0.23400000000000004,14.524000000000001,0.174,259.584,358.4,0.8587,0.27627689515041537,1.54,0.3339713891143068,2,0.719615242270663,0.6464101615137755,0.5229395204900834,0.852022621950377,0.2817623302598763,0.22469796037174666
2022-02-04,17712.2,5629.8,5.0,75.0,12.0,610.0,20.8,4310.6,2.4,135.6,4.5,59.7,4.46,125.24000000000001,10.959999999999999,2044.0400000000002,7.1659999999999995,21.98,9.88,1.616,0.21800000000000005,14.315999999999999,0.186,251.794,358.4,0.8587,0.2721737666173859,1.54,0.3300630949017144,2,0.7928203230275508,0.5732050807568878,0.5375182787709264,0.8429011747486974,0.35135187892997066,-0.08019377358048381
2022-02-05,17085.8,5333.8,5.0,75.0,12.2,595.0,21.3,4311.4,2.44,132.7,4.4,58.36,4.54,122.5,11.1,1910.02,7.1579999999999995,21.471999999999998,10.182,1.6039999999999999,0.21200000000000005,13.984,0.198,235.86399999999998,358.4,0.8587,0.2680662537490498,1.54,0.32679621652760593,2,0.8660254037844386,0.5000000000000001,0.5519379767452437,0.8335302995284337,0.15636629649360598,-0.3246979603717467
2022-02-06,17071.8,5329.4,5.08,75.0,12.55,595.0,21.2,4310.0,2.4699999999999998,130.1,4.7,59.6,4.58,125.75999999999999,11.14,1966.58,7.168000000000001,21.651999999999997,10.61,1.6199999999999999,0.21400000000000005,14.175999999999998,0.202,239.06,307.2,0.8587,0.26806485685150855,1.54,0.3268314516229873,2,0.8660254037844386,0.5000000000000001,0.5661943473924136,0.8239127692823265,-0.15636629649360595,-0.32469796037174675
2022-02-07,17878.0,5581.0,5.24,75.0,13.05,620.0,22.2,4239.4,2.4899999999999998,131.0,4.7,60.8,4.5,128.24,11.02,2092.6400000000003,7.104000000000001,22.662,11.048,1.6280000000000001,0.22200000000000003,14.834,0.21800000000000003,261.73199999999997,307.2,0.8587,0.268061331944184,1.54,0.3267516462045865,2,0.8660254037844386,0.5000000000000001,0.5802831720229993,0.814051429992307,-0.35135187892997066,-0.08019377358048389
2022-02-08,18444.6,5758.0,5.4399999999999995,75.0,13.6,645.0,22.9,4259.4,2.5,132.6,5.1,61.44,4.640000000000001,129.58,11.219999999999999,2180.2400000000002,7.008,22.878,11.74,1.6280000000000001,0.23000000000000004,14.87,0.21800000000000003,270.622,307.2,0.8587,0.26806751991229655,1.54,0.3274810609686946,2,0.8660254037844386,0.5000000000000001,0.5942002815271247,0.8039491997873244,-0.2817623302598763,0.22469796037174664
2022-02-09,18598.8,5806.2,5.64,75.0,14.1,650.0,23.0,4210.2,2.5,135.3,5.3,60.839999999999996,4.64,130.18,11.280000000000001,2209.8,6.928,23.052,11.552,1.624,0.24800000000000005,14.764000000000001,0.21200000000000002,270.95799999999997,307.2,0.8587,0.26807032965523064,1.54,0.3274772238795965,2,0.8660254037844386,0.5000000000000001,0.6079415576081828,0.7936090680798259,-4.4408920985006264e-17,0.3603875471609676
2022-02-10,18827.2,5877.4,5.84,75.0,14.6,660.0,23.2,4240.6,2.5,138.1,5.2,61.31999999999999,4.58,130.94,11.12,2254.0999999999995,6.884,23.554,11.522,1.6440000000000001,0.24400000000000005,15.248,0.20600000000000002,283.446,307.2,0.8587,0.26806574480757767,1.54,0.32766464901054976,2,0.8660254037844386,0.5000000000000001,0.6215029340015058,0.7830340946811406,0.2817623302598763,0.22469796037174666
2022-02-11,19028.0,5940.0,5.959999999999999,75.0,14.9,670.0,23.5,4254.4,2.5,137.9,4.8,62.1,4.4399999999999995,129.1,11.08,2243.88,6.82,23.918,11.106,1.652,0.24000000000000005,15.176000000000002,0.2,285.11,307.2,0.8587,0.26806183460019295,1.54,0.3281663688495287,2,0.8660254037844386,0.5000000000000001,0.6348803976776368,0.7722274088960318,0.35135187892997066,-0.08019377358048381
2022-02-12,18952.0,5916.4,7.12,75.0,17.8,670.0,23.4,4328.4,2.5,133.3,4.7,63.31999999999999,4.52,129.57999999999998,11.040000000000001,2245.72,6.872,23.451999999999998,10.629999999999999,1.672,0.23800000000000004,14.908000000000001,0.188,279.01599999999996,256.0,0.8587,0.2680674139591418,1.54,0.32863283187757053,2,0.8660254037844386,0.5000000000000001,0.6480699900298518,0.7611922085966863,0.15636629649360598,-0.3246979603717467
2022-02-13,18979.8,5925.0,7.609999999999999,75.0,19.025,665.0,23.5,4374.0,2.5,132.1,4.1,62.760000000000005,4.32,128.24,10.679999999999998,2230.48,6.9719999999999995,23.754,9.876,1.684,0.23400000000000004,15.05,0.19,282.088,256.0,0.8587,0.2680638585984283,1.54,0.32787931432249834,2,0.8660254037844386,0.5000000000000001,0.6610678080455732,0.7499317592764122,-0.15636629649360595,-0.32469796037174675
2022-02-14,19027.0,5939.6,7.470000000000001,75.0,18.675,670.0,23.66,4407.4,2.5,127.8,3.9,60.67999999999999,4.34,121.85999999999999,10.54,2118.16,7.016,23.754,9.803999999999998,1.6780000000000002,0.23400000000000004,15.246,0.192,286.42199999999997,256.0,0.8587,0.2680577113431772,1.54,0.3281368678775071,2,0.8660254037844386,0.5000000000000001,0.6738700054613357,0.7384493930833262,-0.35135187892997066,-0.08019377358048389
2022-02-15,19037.4,5943.0,8.41,75.0,21.025,670.0,23.72,4441.6,2.5,130.0,4.5,61.6,4.42,125.85999999999999,10.620000000000001,2194.16,7.087999999999999,23.798,9.142,1.674,0.24000000000000005,15.201999999999998,0.20600000000000002,285.488,256.0,0.8587,0.2680646317754155,1.54,0.32830530574467126,2,0.8660254037844386,0.5000000000000001,0.6864727939009563,0.7267485078343185,-0.2817623302598763,0.22469796037174664
2022-02-16,19062.6,5951.0,9.57,75.0,23.925,670.0,23.72,4495.0,2.5,134.3,5.0,60.0,4.52,124.97999999999999,10.62,2180.1,7.1,23.868,9.116,1.672,0.24800000000000005,15.558000000000002,0.22000000000000003,292.394,307.2,0.8587,0.2680706209053081,1.54,0.32846484981572577,2,0.8660254037844386,0.5000000000000001,0.6988724439965763,0.7148325660095837,-4.4408920985006264e-17,0.3603875471609676
2022-02-17,19243.4,6007.4,8.75,75.0,21.875,675.0,23.98,4534.2,2.5,139.4,5.3,58.17999999999999,4.540000000000001,122.6,10.78,2148.9799999999996,7.096000000000001,23.933999999999997,9.25,1.656,0.25000000000000006,15.578,0.24,295.02,358.4,0.8587,0.26806871521532455,1.54,0.3281747133964103,2,0.8660254037844386,0.5000000000000001,0.7110652864922413,0.7027050937280164,0.2817623302598763,0.22469796037174666
2022-02-18,19457.6,6074.4,8.26,75.0,20.65,685.0,24.18,4555.0,2.5,142.2,5.8,54.7,4.7,117.64000000000001,11.1,2068.04,7.053999999999999,23.496000000000002,9.790000000000001,1.596,0.26200000000000007,15.290000000000001,0.252,292.284,409.6,0.8587,0.2680744541252299,1.54,0.3286212603974983,2,0.8660254037844386,0.5000000000000001,0.723047713329693,0.690369679703777,0.35135187892997066,-0.08019377358048381
2022-02-19,19669.8,6140.6,8.4,75.0,21.0,690.0,24.42,4507.8,2.5,145.4,5.9,56.660000000000004,4.58,121.48000000000002,11.040000000000001,2166.8599999999997,7.062,23.656,10.114,1.5879999999999999,0.25400000000000006,15.219999999999999,0.24000000000000005,294.266,409.6,0.8587,0.2680726881326032,1.54,0.3284269380639326,2,0.8660254037844386,0.5000000000000001,0.7348161787160511,0.6778299741843332,0.15636629649360598,-0.3246979603717467
2022-02-20,19535.6,6098.6,7.459999999999999,75.0,18.65,685.0,24.26,4521.8,2.5,144.2,5.7,54.71999999999999,4.5600000000000005,118.12,11.120000000000001,2084.58,7.068,23.663999999999998,10.379999999999999,1.598,0.24800000000000005,15.016,0.22200000000000003,288.69,409.6,0.8587,0.2680678387218269,1.54,0.32821985913468643,2,0.8660254037844386,0.5000000000000001,0.7463672001730717,0.6650896878702927,-0.15636629649360595,-0.32469796037174675
2022-02-21,19719.2,6155.8,6.3,75.0,15.75,690.0,24.560000000000002,4542.0,2.5,139.5,6.0,55.94,4.680000000000001,119.66000000000001,11.34,2130.56,7.095999999999999,23.381999999999998,10.4,1.58,0.25000000000000006,14.726000000000003,0.22200000000000003,285.794,358.4,0.8587,0.26806273444553097,1.54,0.327857063961316,2,0.8660254037844386,0.5000000000000001,0.7576973595676675,0.6521525908173472,-0.35135187892997066,-0.08019377358048389
2022-02-22,19694.2,6148.0,6.0,75.0,15.0,690.0,24.6,4503.8,2.5,135.9,5.6,57.4,4.6,121.32000000000001,11.24,2163.16,7.132000000000001,23.496,9.925999999999998,1.6199999999999999,0.24600000000000005,14.792000000000002,0.21000000000000002,286.982,307.2,0.8587,0.2680629303211889,1.54,0.3278775748059973,2,0.8660254037844386,0.5000000000000001,0.7688033041233889,0.6390225113206526,-0.2817623302598763,0.22469796037174664
2022-02-23,19741.6,6162.8,6.0,75.0,15.0,690.0,24.7,4387.2,2.5,133.7,5.5,61.61999999999999,4.5600000000000005,129.9,11.219999999999999,2342.3,7.1579999999999995,23.524,9.102,1.698,0.22200000000000003,14.864,0.20800000000000002,289.144,256.0,0.8587,0.26806300641824754,1.54,0.32774641146158906,2,0.8660254037844386,0.5000000000000001,0.7796817474125642,0.6257033347819745,-4.4408920985006264e-17,0.3603875471609676
2022-02-24,19813.0,6185.2,6.0,75.0,15.0,690.0,24.8,4381.2,2.5,130.5,5.2,60.919999999999995,4.5,129.04000000000002,11.219999999999999,2333.12,7.198,23.076,8.86,1.714,0.20800000000000002,14.76,0.312,285.938,256.0,0.8587,0.2680677321152257,1.54,0.32754972132027793,2,0.8660254037844386,0.5000000000000001,0.7903294703288073,0.6121990025599359,0.2817623302598763,0.22469796037174666
2022-02-25,20308.8,6340.0,6.0,75.0,15.0,705.0,25.4,4326.4,2.5,128.2,5.2,59.9,4.5200000000000005,124.44000000000001,11.22,2298.8,7.18,22.754,8.941999999999998,1.672,0.20200000000000004,14.55,0.33,288.68,256.0,0.8587,0.26806893799062304,1.54,0.3273237836351896,2,0.8660254037844386,0.5000000000000001,0.8007433220396015,0.5985135108037047,0.35135187892997066,-0.08019377358048381
2022-02-26,20145.4,6289.0,6.0,75.0,15.0,700.0,25.2,4283.0,2.5,128.3,5.1,60.660000000000004,4.5,124.55999999999999,11.1,2284.98,7.197999999999999,23.034,8.728,1.704,0.17800000000000002,14.419999999999998,0.328,283.852,256.0,0.8587,0.26806929647492755,1.54,0.32739320763492763,2,0.8660254037844386,0.5000000000000001,0.810920220918683,0.5846509092704706,0.15636629649360598,-0.3246979603717467
